,id,tweet,label
319,8240,I got it! New phone! #samsung #galaxy #s4 #mobile #phone #decent #white #new http://instagram.com/p/ZNX43-R--W/,0
320,8241,New phone day! Say hello to the iPhone X #iphonex #amazing #apple #geek #iphone #shotoniphonex http://ift.tt/2hUV6HF pic.twitter.com/KYc0eSCVxC,0
321,8242,Sis got an iPhone 5 #apple #iPhone5 #5 #awesome #great #best #black #tech #like #instagood… http://instagram.com/p/YF-EKVt6e6/,0
322,8243,"We would like to wish you an amazing day! Make every minute count #tls #today #iphone #accessories #news #life August 29, 2015 at 07:…",0
323,8244,#goodafeternon #my #new #Samsung #Galaxy #SIV # beautiful #money #instagram #bestoftheday… http://instagram.com/p/jZm9z3llcf/,0
324,8245,Crying that my iPhone won't sync!?!? All I want is azelia banks and the xx's new albums on the go #nottoomuch,1
325,8246,Every time I plug my phone in it says it's charging but my battery just dies faster,1
326,8247,This is how my sunday is going... #relax #homealone #time4me #moviestime #apple… http://instagram.com/p/lDGuHlQ2oR/,0
327,8248,"Dear #Apple; What insanity possessed you to p$&@*# keyboard input through the iTunes Artwork screensaver, rendering it unexitable?",1
328,8249,I love when my ipod screen cracks. It's probably my most favorite thing in the world to have happen. #apple,0
329,8250,"First reaction to new headphones: Whoa, it's like listening to music in 3D. #christmas #sony",0
330,8251,Kate and mummy D #uk #general #picture #good #god #nice #day #family #today #rain #sony #sonynex5n #v http://instagr.am/p/RVTIMsJaUt/,0
331,8252,Worst phone company ever over prized products and no software updates for device,1
332,8253,ON THAT IPHONE 5 SWAG #iphonesonly #iphone5 #apple #swag #tagsforlikes http://instagram.com/p/aErPq-Ilh6/,0
333,8254,"Finally got a new phone, wish it came programmed with all my apps... #Samsung #android ",0
334,8255,Apple are the most democratic tossers in the tech industry. Micro$oft aren't anywhere near evil compared to Apple.,1
335,8256,#conversation with @aaronmk77 haha I him. #friendsinlowplaces #garthbrooks #friend #iphone http://instagr.am/p/Iv2Zv9gIrI/,0
336,8257,"#iPhone 6 to come out soon, meanwhile I'm still waiting for my 5S. 13 days and counting since I placed my order. #Apple",1
337,8258,Check out Apple iPhone 6s Plus - 16GB - Rose Gold (T-Mobile) Smartphone TMobile #Apple #Bar http://www.ebay.com/itm/Apple-iPhone-6s-Plus-16GB-Rose-Gold-T-Mobile-Smartphone-Smartphone-Choose-/112499444923?roken=cUgayN&soutkn=9H098g … via @eBay #iphone,0
338,8259,I've never actually hated technology so much. #apple #you have failed #ios,1
339,8260,10Pcs Exquisite Squishy Random Charm in http://ebay.to/2yI9MR7 #iPhone Straps #Toys Decor #free #shop #style #sales #today #giveawaypic.twitter.com/6jhusDVlm2,0
340,8261,I love sharing life with him <3 #iPhone him #lifemates #soulmates #studio http://instagram.com/p/x2UgSEoo6f/,0
341,8262,Happy Portland #urixcr #pdx #oregon #Portland #Samsung #GS7 #building #poststicks… https://www.instagram.com/p/BMB9y-CF2wC/,0
342,8263,Love #Beach #oceanmedallion #OceanOptimism #oceanwaves #Oceans8 https://itunes.apple.com/app/id1131238793 … #Oceanwaves #Nature #IPhone #iPAD #iOS,0
343,8264,"My phone needs fixed but cba with the whole""this is my temporary number""and all th huffing and puffing! Want a nice new iPhone!",1
344,8265,Got myself a new iPhone on Monday #Apple #iphone6 #icloud #new #shiny http://instagram.com/p/uDDh0FQsd1/,0
345,8266,cant believe i just paid $50 for some button that i had to click just cause my airport wasnt working -_- #apple,1
346,8267,Like and Share if you want this Lighting USB Cable For Iphone #iphone ... http://bestcheapphones.com/index.php/product/pzoz-lighting-cable-fast-charger-adapter-original-usb-cable-for-iphone-6-s-plus-i6-i5-iphone-5-5s-ipad-air2-mobile-phone-cables/ …pic.twitter.com/jAk4CH2JrN,0
347,8268,On dec sour #kingcrowley #king #kushking #ink #iphone #loud #loyalty #pothead #producer #photooftheday #music #money #model #ceo #beardgang #atx #singer #songwriting #weed… https://www.instagram.com/p/Bl8zOfxl-mc/?utm_source=ig_twitter_share&igshid=hptew0bm9xh9 …,0
348,8269,"You’re a dragon, be a dragon . . . . . . . #Selfie #GameOfThrones #RingLight #Daenarys #Targaryen #Washington #USA #Seattle #SelfieTime #iPhonography #iPhoneX #Portrait #Apple… https://www.instagram.com/p/BlThxXDFWu_/?utm_source=ig_twitter_share&igshid=1ndy1zvt2rnas …",0
349,8270,Dear apple. You suck. Why would sell something that can conk off but cant be opened to be fixed. #missingmyipod,1
350,8271,Thank you Panget! #surprise #iphone #iphone4 #bliss #valentines #panget #sungit @dhenick http://instagr.am/p/G88b1ARN8M/,0
351,8272,I'm so excited! #GalaxySIV #Samsung #Android #unpacked #Google #TimeSquare #NewYork #Thursday … http://instagr.am/p/W23p13I2q5/,0
352,8273,Stupid iPod. I need information from an app but it wont even let me open it. Grr.,1
353,8274,My new #mobile #phone #sony #Xperia #c #fun #great #egypt #Dubai #Kuwait #Morocco… http://instagram.com/p/hW1BslFMDR/,0
354,8275,Happy Mother's Day! Love my babies. #fitmom #motivation #iphone #igers http://instagram.com/p/ZNurGprLn3/,0
355,8276,Child #nikon #sigma #photo #iphone #iphone4 #instagram #summer #beach #brazil #riodejaneiro http://instagr.am/p/G9hi2-QwCr/,0
356,8277,"Photo: On the train , #iphonesia #photooftheday #instagood #iPhone #ig #iphoneonly #iphone4 #jj ... http://tmblr.co/Zqu4pxK0weob",0
357,8278,Me and my mom.#me #iphone #instagram #eu #liked #mom #cute http://instagr.am/p/OUf_Q/,0
358,8279,Bored #samsung lemon #milktea #yellow #food #drinks #bored #cute #lemon #boy http://instagr.am/p/QCJlXGBHAS/,0
359,8280,"Yeah! My next main camera, Sony α7RⅢ came to my house on the release day! #thereleaseday #20171125 #sony #α7R3 #mynextmaincamera #myfirstmirrorlesscamera #pleasurepic.twitter.com/rhUYgTv9nP",0
360,8281,Just found out why my phone doesn't have auto correct...Apple sued Samsung for infringement of input functions... #iphonesucks,1
361,8282,i like when people spam me #gold #wow #iphone #guide #spam #dating #porn #free #car #house #work #nokia #apps let the spam begin!,0
362,8283,"@scully1888 Apple are money grabbers, new sim = more money, new adaptor = more money to fork out on new docking stations etc.",1
363,8284,"#new #apps for #iPhone, for the #people who #sailing in #italy: http://www.myharbours.com/ #appstore #mobile #apple #travel",0
364,8285,And why don't you make my 3G not suck so much $&@*# #iOS6 #smd #apple,1
365,8286,"Wow The Only Way I Can Escape My Problems And Express My Feelings I Can't Even Do It. #Apple,… http://instagram.com/p/eIyCy5D_s5/",0
366,8287,(YouTube) The Murder of Antoinette Chase – Murder Documentary – History Of Killers https://www.youtube.com/watch?v=cN424Lu2Jqs … #videolife #like4like #socialmediameisje #MurderedAndChromed #silviosantos #instasport #firmawde #iPhone http://www.tmz.com/2018/07/09/double-dare-trademark-dispute-viacom-sues-company/ …,0
367,8288,"Why would my phone correct ""I hate"" to ""iChat"" ? iphone",1
368,8289,selfie lol #bored #black #$&@*# #swag #baste #sscr #haha #lols #lol #swagger #apple https://instagram.com/p/80WVpZrPJa/,0
369,8290,Uhm who has the sweetest/best #boyfriend ever? Me #iphone #text #cute #boh #couple #sweet #forever http://instagr.am/p/NWXUbGEIOP/,0
370,8291,Go home phone you're drunk -_- #picstitch #annoyed #stupidapple #gay #somad iphone… http://instagram.com/p/bmHt8ktI_u/,1
371,8292,9 Times Apple Got It Wrong http://www.businessinsider.com/9-times-apple-got-it-wrong-2014-10?op=1 … Ha! I can think of quite a few more ;) #macsucks,1
372,8293,Early #Christmas #Gift! #iphone6 #silver #white #iphone #apple #xmas #likeaKid #new #toy http://instagram.com/p/v_fPcWja94/,0
373,8294,#HateApple - New Apple suit claims Galaxy Nexus infringes on 'slide-to-unlock' feature - http://j.mp/zx9uM3,1
374,8295,Itunes has stopped working on my computer and re-installing it doesn't fix it. This is the most stressful thing ever Apple,1
375,8296,Style #iphone #chargecords #chargers #original #ilovecases #colorful #march #inlove #fashion... http://fb.me/3ONkddImC,0
376,8297,my phone just deleted all me and @WoodardJustin messages...I haven't deleted them since we met. I'm going to cry apple,1
377,8298,"Ho hi, #motorola here... yeah, we didn't do nothing to your phone, couldn't find out what's wrong so we sent it back to you as is",1
378,8299,Best ( IPTV ) Servers for 2018 Download it now for free and enjoy watching all the channels of the world without paying any fees http://bit.ly/2jnH528 #smarttv #samsung #life #video #music #enjoy #people #friendspic.twitter.com/4UAJueVdyY,0
379,8300,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow #ff n?98,0
380,8301,Emmys 2016: how TV shows choose… http://dlvr.it/Lnj2WW #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,0
381,8302,Leylah loves hiking in the Austrian Alps! Back to Berlin and touring soon! #alps #austria #dachshund #dackel #holiday #vacation #theberlinexpert #iPhoneX pic.twitter.com/t3TFxWcPGw,0
382,8303,PAIRS DTR app guides users through five steps that strengthen love relationships: http://bit.ly/cnn_pairs_dtr #iphone #app,0
383,8304,It's great to know a #apple has your back having been loyal for over 15 years. Thanks for killing my mobile rig. #applesucks,0
384,8305,I wish I didn't have to update to ios5 now my ipod won't work ffs,1
385,8306,Having to pay out for yet another iPhone 5 charger seen as my second one has now broken!!! #iPhone,1
386,8307,"apple charging cables are the worst.. if you patch it at one place, breaks at next bend.. #Apple #costly",1
387,8308,Butchers of the Boarded Barn: [Short Story] (Kindle Edition) http://amzn.to/2nXgEmS #Accrington #Samsung #DonaldJTrump 34,0
388,8309,Fifa 2015 + 3DTV #fifa #3d #sony #me #food #ps3 #fun #playstation #friends #ps4 http://instagram.com/p/wOCdApPDaB/,0
389,8310,Made this one in PS when I was bored. #photoshop #instagram #iphone #couple #holding #hands #feeling http://instagr.am/p/G7WV6Fsclo/,0
390,8311,Sick and tired of #apple fucking up their software updates I just wanna be able to listen to music on safari #$&@*# #fixyourshit,1
391,8312,The United States of Food http://is.gd/Oniu7U #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur,0
392,8313,The Path You Take #joy #peace #reflect #remember #sky #cloud #cloudhub #skyhub #tree #gr$&@*# #iphone #i http://instagr.am/p/RBfn5YAnYv/,0
393,8314,https://cards.twitter.com/cards/drio9p/gfu6 … Find out why a Professional Athlete chooses SlimClip Case as her solution #Iphone #case #apple #iphone6 #body,0
394,8315,Bonding time at Apple Farm love #apple #farm #japan #myson #blessing #solpie http://instagram.com/p/fbzzc8CvfX/,0
395,8316,Momy's Presents #Mothers #Day #Panama #Presents #Samsung #Galaxy #S #Perfume #Flora by #Gucci #Likes http://instagr.am/p/S_gqnalofp/,0
396,8317,Life is about to START ~ #Life #Flower #Bud #Start #Beauty #Nature #Iphone #Photography… https://instagram.com/p/69pvj6JwC3/,0
397,8318,"Trendy art gift shop Collections http://www.zazzle.co.uk/artofvintagefashion … , #pillow, #journal, #iphone, #gifts, #zazzlepic.twitter.com/GI4T3XucUN",0
398,8319,"Hey Guys! Look New-Apple-iphone-X-5-8-Inches-3GB-RAM http://zpr.io/nvNRV #money #today #life #twitch #birthday #sale #android #windows #nokia #samsung #iphone #phone #smartphone #motorola #offers #bestprice Jun 16, 2018 04:30AM",0
399,8320,"Just spent an hour at the Genius Bar, they brought an Asian in and my iTunes Store STILL doesn't work",1
400,8321,"#morning #newmob #samsung #S5 #gold #wooo. ""God bless you father"" http://instagram.com/p/xTgr-ZsZfp/",0
401,8322,Happy pups! #puppy family #photo #puglife #goldenretriever #pug #pugsofinstagram #golden #family #gilbert #arizona apple #iphonex #photography #photoshoot #photos #doggy https://www.instagram.com/p/Bk3ji3hhtVA/?utm_source=ig_twitter_share&igshid=1csyzxeir7h2x …,0
402,8323,My baby has a new case! Thanks pop! Bwahahaha.. #justhappy #iphone #overjoyed http://instagram.com/p/tS8BNKGhOz/,0
403,8324,"So today I spent £127 to get my laptop fixed, which meant losing all my pictures and songs in the process",1
404,8325,....and because I was such a good girl this year I'm getting the #MacBook Pro tonight :) #excited #apple,0
405,8326,"After #Xerox and #Apple #Lisa Came #Bill w his 1st #MS, via @MGarvis: 25th #Anniversary, #Microsoft #Windows http://on.mash.to/95l1Qf",0
406,8327,Follow @capetownsup on Instagram http://mf.tt/pAFAm #sup #surf #fun #capetown #funny #sexy #me #samsung pic.twitter.com/gXiPq1ULKb,0
407,8328,Shannen Doherty Reveals Wrinkled… http://dlvr.it/LcGzM6 #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,0
408,8329,#Sony #PS3 #FIFA13 #Games #Gift #Christmas #LiveInPlay this is the gift like my dad gave me! http://instagr.am/p/TE5J9KNObW/,0
409,8330,Go go go #ps3 #game #residentevil # assassinsCreed3 #night #fridays #consola #sony http://instagram.com/p/exmFGQC2lo/,0
410,8331,Me and sis @ChasityChanel #TagsForLikes.COM tagsforlikes #instagood #tweegram #photooftheday #iphone http://instagr.am/p/R6JKhFnQ4_/,0
411,8332,Take a #Selfie with a #FishEye lens.. hahaa #instapicture #instagram #Night #Samsung http://instagram.com/p/qt1JewGF3r/,0
412,8333,birthday #Apple #40years # and thank you #Steve jobs for this #amazing companypic.twitter.com/GkALFrGZCV,0
413,8334,Like and Share if you want this Mini Dual USB Car Charger #iphone #sa ... http://bestcheapphones.com/index.php/product/mini-dual-usb-car-charger-for-iphone-6-6s-plus-5s-universal-car-phone-charger-for-ipad-usb-adapter-for-samsung-usb-cigar-socket/ …pic.twitter.com/XJQUFInGJR,0
414,8335,"RT NEW★ Psychedelics #iPhone 4 Art #Skins Case by webgrrl @zazzle #psychedelic | Save 10% on cases, get co... http://bit.ly/k83ouH",0
415,8336,All I want is to upload my photos to save you pieces of shits! Now I have no room in my phone #apple,1
416,8337,Watching movies with my son and daughter ... #NoFilter #IPhone #LG http://instagr.am/p/Kl6McNhRsI/,0
417,8338,Good eating #ig #jj #me #foodporn #food #igers #iphone #popular #iphone4 # @ Tokyo Fro's http://instagr.am/p/H2GJgepNnd/,0
418,8339,Yup... no time to get tired when built to inspire... look at what we've acquired #mlittle801 #breezeslc #fitness #nofilter #nice #music #film #camera #samsung #famous #black… https://www.instagram.com/p/Bk-syn5lq9w/?utm_source=ig_twitter_share&igshid=9pz57yufwvaf …,0
419,8340,tabithazolanski FUCK YOU AUTOCORRECT it's not even funny anymore #iPhone #autocorrect #done #$&@*# # http://instagr.am/p/T1vqjHDsDU/,1
420,8341,ReallyReal w #Photobooth for #iphone #ipad #Dating http://reallyreal.com/ #college #sorority #single 3zpic.twitter.com/Hn5Zl8KUTX,0
421,8342,@Conn_lynch #iPhone #cloud just how can this happen with the best technology on the planet mom,0
422,8343,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow #ff ti3¤,0
423,8344,Looool #steve_jobs #is #saudi #lol #he #made #apple #iphone #iphone5s #nice #cool Steve… http://instagram.com/p/fgAYzTgbds/,0
424,8345,@Pharrell we asked to use your great song in a #videoproject with kids and sadly our request was rejected. But why?? #sony /ATV,0
425,8346,Photo: Look who’s happy with her new pink hard case. #selfie #hardcase #samsung #s3 #kiddo http://tmblr.co/Zg55sx1O-4JY4,0
426,8347,My new #iphone #instalike #instagood #likesforlikes #igers #likes #likeall #instaswag… https://instagram.com/p/78ZlFSmwaz/,0
427,8348,The #LadyM #apple stairway to #fresh #galette aux #pommes for an #adventure filled day… https://www.instagram.com/p/BCNhaHMCahY/,0
428,8349,Missing the lantern vibe . . . . . . . . . . . . . . . . #Taiwan #Travelita #backpacker #Escape #fff #life #Laugh #YOLO #traveler #Moment #Captured #lights #Sony… https://www.instagram.com/p/BllLS4VFAN0/?utm_source=ig_twitter_share&igshid=1tebkiij0ugg1 …,0
429,8350,NEW FORUM Please help spread the word! We are on a mission to help others. #Sony #ps4 #E3 #E32016 #gaming #nice #positive #new #hey,0
430,8351,"It's a killer, except at launch the CEO tried to exhibit facial recognition... & it wouldn't work - someone's going to get fired!",1
431,8352,"Post workout meal, no time to get some real food. #fruits #healthy #quick #mmm #mango #pear #apple http://instagr.am/p/No0jptwEk9/",0
432,8353,on the phone with @helmutthecow #bestfriends #cow #pig #phone #iphone pic.twitter.com/pPLjdYcwjU,0
433,8354,I've just got my new case ! #union #jack #flag #new #case #me #mirror #weird #face #samsung … http://instagram.com/p/Z5k1zBR3dd/,0
434,8355,So my phone decided not to work last night/today. Sorry if you try to get ahold of me. … http://instagram.com/p/fqJ3CbSiEk/,1
435,8356,Seriously I would rather still have a Motorola wings #hateios7 #hate02,0
436,8357,Didn't think id notice the upgrade from the 3gs to the 4 that much. Wrong. #iphone #alloveragain,1
437,8358,"Mail from the reseller - my new 13"" MacBook Pro finally arrived at the store, should be here tomorrow or saturday! #apple #MBP",0
438,8359,Lebron James! #swag #swagger #sky #dog #cat #sports #miami #heat #iphone #new #followme #edit #sick #paintpic.twitter.com/1s5LF1lrkr,0
439,8360,"I my #Apple products: #MacBookPro , #iPhone 3GS & #universaldock !!! NeXT stop? #iMac ""27 #smile http://twitpic.com/qjjs1",0
440,8361,"We would like to wish you an amazing day! Make every minute count #tls #today #iphone #accessories #news #life March 18, 2017 at 07:0…",0
441,8362,"oh joy... another pair of ""amazing"" headphones from apple #apple #headphones",1
442,8363,"Zebra ""LOVE"" for your #iPad & #iPhone http://bit.ly/n70dJl Get FREE economy shipping on $50 orders Use Code... http://ff.im/-HoWlI",0
443,8364,I do i my #iwatch sooooo much hehehe we're both compatible...#iphone #iphone5 #iphone6… https://instagram.com/p/6BYtTiG0d7/,0
444,8365,"https://goo.gl/5fdVaQ https://goo.gl/XoMQqf https://goo.gl/GHRmkj Sir, Please Visit my all #fiverr profile. it is helpful my profile Thanks. #shopify #news #sports #health #trump #USA #Russi #Food #iphone #android ...................... https://twitter.com/BradSmi/status/950457870687981568 …",0
445,8366,Spread your happiness easily.....SMILE :D #aceoflife #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur,0
446,8367,Write your name with fire https://goo.gl/G3HxAv #android #apps #beautiful #cute #colors #igers #iphoneonly #iphone #HalaMadrid #usa,0
447,8368,@ImaniFatima_ <<<<< #FollowSunday #FOLLOWBACK #RT #TeamFollowback #Follow #RETWEET #Iphone... Keep doing ya thing,0
448,8369,This picture will never get old for me. #Father #Leader #Money #Motorola #Dreads #GoneButNeverForgottenpic.twitter.com/iYJDkq93Av,1
449,8370,Don't ever bother buying a new iPod touch to replace your old one. It's a nightmare trying to transfer all the data.,0
450,8371,It's makeover mania http://bit.ly/eKA7VV #nicknamespeoplehaveforme #uknowurhigh #twittercrush #zara #portal2 #beauty #iphone #ipad,0
451,8372,"We would like to wish you an amazing day! Make every minute count #tls #today #iphone #accessories #news #life June 16, 2017 at 07:00…",0
452,8373,Trying to set up a new Mac for mother in law. More painful than worst tech support call I've ever had.,1
453,8374,Finally my baby has arrived I just love it #london #uk #ps4 #games #sony #playstation4 @ Timber… http://instagram.com/p/hTznfghlEM/,0
454,8375,It's #coffee time.. #apple #india #3gs #instagram #ios5 #iphone #random #comments #likes #filter http://instagr.am/p/TpoYU/,0
455,8376,PHD #pizza #delivery #fat #tummy #apple #chickenwings #foodporn #foodgasm #instafood nocrop_rc… http://instagram.com/p/xjp-QuG3pB/,0
456,8377,My phone is fixed!!! All is right in the world. #iphone6 #fixed #5hourswaiting #newsystemplease #Apple,1
457,8378,Photo: Feeling so blessed #abudhabi #abudhabilife #laptop #sony #sonyvaio #white http://tmblr.co/ZULq7x164DdCx,0
458,8379,Wow what a great day. #iphonex arrived and it’s amazing. New #warcraft expansion announced which also sounds amazing.,0
459,8380,"#Saturday! #Wealwaysfollowback! Show your support by downloading our #ios #app,s!! Search 'Fresh Cabbage' in the #apple market! #f4f",0
460,8381,It's amazing how animals just know when ur sad. #cats #animals #amazing #vsco #pets #nature #iphone #apple pic.twitter.com/xpWdK1ly03,0
461,8382,#Apple - the new Apple Music App BLOWS. What happened to Family Sharing and Radio? Interface design much? #AppleMusic,0
462,8383,Beers black-ops and chillas.. #chillin #Cod #blackops #tv #samsung #ipadmini #budweiser #lads #chill http://instagr.am/p/S_eEYQxhdV/,0
463,8384,#instagram #filter #iphone #twitter #words S/O to #falling in love for the first #time #color #life #true # http://instagr.am/p/L0f1p/,0
464,8385,Notorious Serial Killers (Part Book 1) (Kindle Edition) http://amzn.to/2FCSYKX #Filton #Sony #DonaldJTrump,0
465,8386,iphones suck. #iphone #apple #suck #cheap #nopower #gimmick #haha #lol #fall #broken #mac #world http://instagram.com/p/oHUWMKpl_Z/,1
466,8387,@megwebster @rachel_mcginn haha so annoying why the $&@*# can't they just write what one it is on it,1
467,8388,Can't wait for my new laptop to arrive! Got a 2TB portable hard drive for £84 & it looks retro!! Thank you #Samsung <3 #Dell #cheap,0
468,8389,Follow @capetownsup on Instagram http://mf.tt/7cPhA #sup #surf #fun #capetown #funny #sexy #me #samsung pic.twitter.com/0tOoDCEFid,0
469,8390,"Zebra ""LOVE"" for your #iPad & #iPhone http://bit.ly/n70dJl Get FREE economy shipping on $50 orders Use Code FREESHIPFORU ends 8/1",0
470,8391,Touch down potipot island!! #summer #heat #island #beach #me #iphone #cute #iphone5… http://instagram.com/p/XZEVOLogDd/,0
471,8392,Guten Morgen - Good Morning #royalblood #vinyl #sony #logitech #black #white #red #lips #lp … http://instagram.com/p/uAKp1LIMO9/,0
472,8393,Thank u #iphone & #apple 4 whipping out all my messages w/new grade. pic.twitter.com/tQK7MxZtWW,0
473,8394,WHY MICHELLE CAME HOME http://ow.ly/2uXZI #tcot #NASCAR #theater #movies #single #$&@*# #iPad #iPhone #windows7,0
474,8395,@soojasaurus That makes me doubt your Googling skills b/c the site is speeddatingcolumbus.com Haha maybe it's b/c you have Apple,0
475,8396,RelaxInMiami: RomuIoFernandes: Beacuse I'm Happy ...󾠃󾠔 #pharrellwilliams #SouthBeach #MiamIBeach #sony #Bra… http://fb.me/ThfRNfZS,0
476,8397,Hi selfieeee #shoutouts #indian #malayali #fun #tbt #tbs #tagging #photography #iphone #users… http://instagram.com/p/w9H1DAPAkn/,0
477,8398,#schoolshooting #isis #911 #offensive #racist #edgy #firstpost #iphone #pe... (Vine by 9/11 did Bush) https://vine.co/v/e0u5PlBtEmD,0
478,8399,With little sister;) #instagram #instadaily #me #with #littlesister #sister #like #miror #iPhone http://instagr.am/p/NVY7Sso-S-/,0
479,8400,I'll him #forever :) #phonto #followers #webstagram #photography #iphone #ig #iphoneography #igshowand http://instagr.am/p/H2JzpVkrIF/,0
480,8401,Youtube Shows iPhone 7 VR #Camera; #Apple Fans Are #Tech... http://tin.ci/h/8tB_12 pic.twitter.com/O97hwRAdVB,0
481,8402,B e a c h Tempos de #summertime #sun #Likes #Beach #brasil #sony #Lens… https://www.instagram.com/p/BSTmcpmBXH1/,0
482,8403,Happy 18th baby! @drewkeo #party #mirror #picoftheday #likeforlike #follow #jj #iphone… http://instagram.com/p/b7mtQehwIQ/,0
483,8404,Who would've thought getting your screen fixed would result in all your pics and videos lost!? #iphonesucks #androidnext,1
484,8405,Here you are my dear! #iphone #iphone6plus #apple ly #amazing me #happiness #joy... http://fb.me/3lFsAGtSl,0
485,8406,I'm so excited to get my pink s4! I'm so done with this iPhone! #ugh #excited,0
486,8407,"Dear #iphone5 FUCK YOU!! YOURE MAKING MY 4 CRASH, RUN SLOW, AND ALL MY APPS ARE FUCKED UP! #apple #technology #stupid #fml",1
487,8408,I don't know what will make me but I know it's not a refrigerator with apps #samsung,0
488,8409,Going to charge my phone at the gym since all of my chargers have broken,1
489,8410,I appreciate the free stuff you have given us for having PS+ but you are taking the piss. @Sony FUCK YOU. #nodriveclub #nodrm #sony,1
490,8411,My love :-)) #my #tattoo #blond #hair #girlfriend #kiss #boy #czech #photo #iphone #eyes #life… http://instagram.com/p/bBl_EYjGAb/,0
491,8412,"DJ friend of mine had laptop issues last night...I told him to plug the 1/8 cord into his phone to play music til I got there. But he has a CRAPPLE @Apple phone, no headphone jack!! He should get a @Samsung like me, problem would've been solved!",1
492,8413,"New phone, new me. Don't know how to use this :-P #newphone #Sony #XperiaE",0
493,8414,Got my beauty back #samsung #s4 #white #new by ievya http://bit.ly/1ddFEtM http://fb.me/Iik4CRGE,0
494,8415,Thinking of an iphone5? think again. The only 4G network on which the iPhone 5 will work is that of EE.,1
495,8416,#IPHONE CASES COMING SOON! CHECK WEBSITE #cute #igers #style #swag #fashion #pretty #instacool… http://instagram.com/p/saScj0uLhL/,0
496,8417,This feeling when you lose your appstore approval virginity… #ios #Apple #appstore pic.twitter.com/dzz4jzegyz,0
497,8418,"We would like to wish you an amazing day! Make every minute count #tls #today #iphone #accessories #news #life November 29, 2014 at...",0
498,8419,"Ready, set, listen! #Data is out now! @NAMESSTRANGE #newmusic #friday #al$&@*# #release #name #strange #music #proud #recordlabel #apple #spotify #googleplay #amazonpic.twitter.com/J11VujANBG",0
499,8420,Travel Happy #wanderlust #wanderer #contemporary #sawage #travel #youtube #youtuber #influencer #beach #manglore #karnataka #oneplus #oneplus2 #shotononeplus2 #chillout #instagood… https://www.instagram.com/p/BlQcqQ8Be5m/?utm_source=ig_twitter_share&igshid=1f9akc13yii8l …,0
500,8421,#2014 #New #Year by #Sony #A7 #2870OSS at #종각 #보신각 #제야의종 #33 #타종행사 http://instagram.com/p/il4-csoXoP/,0
501,8422,I love my job and the people I work for/with #Samsung,0
502,8423,Alex I love you!!! #alexanderskarsgard #trueblood #eric #iphone #instagram #iphoneonly #photogram #pop http://instagr.am/p/JsVjldHP85/,0
503,8424,thank you #apple for deletng everything on my phone when i was just trying to update my phoone rself,1
504,8425,Sony is back online whoop whoop #sony #psn #psndown #PS4 #psnup #psnetwork #playstation #playstationnetwork,0
505,8426,Im in love :-) #samsung #samsunggalaxy #mobiel #mobile #new #nederlands #hout #woud #galaxy http://instagram.com/p/Ymna3UgNS-/,0
506,8427,How did my battery drain to 40% when I've been up since 7:30 AM!!! iPhone,1
507,8428,"@MzBreeziiee iPhone doesn't have very good grammar support, huh? Ahahhaha lol",0
508,8429,@chinatowncoffee it would be all kinds of awesome if that app was droid-accessible.,0
509,8430,"@heyemmadonnell $&@*# wtf, im sitting here with the first ipod touch ever.",0
510,8431,New phone case!!! #thankshelen #china #sparkles #iphone #iphoneisa #instadaily #floral #flowers… http://instagram.com/p/ZOcB4BF3VV/,0
511,8432,Love Green :) #green #natural #water #photo #picture #iphone #indonesia #sulawesiutara… http://instagram.com/p/ZN4nGMme11/,0
512,8433,Once upon a time #night #lights #marine #drive #Male' #Maldives #Sony #xperiaz1 #xperiaz1moments http://instagram.com/p/ihg3M8OCgn/,0
513,8434,Santa is at the Apple Store. http://twitpic.com/3hjnyf Just genius! :D #Apple #Advertising #Santa #Christmas,0
514,8435,GoodMornin #insta #iphone #instaface #instaface #instagram #doog #kiss #sunn #sexy #share #follow… http://instagr.am/p/WeWxLHhteH/,0
515,8436,#Mac Computers Get Malicious Fake-Installer Trojan http://mashable.com/2012/12/12/mac-trojan-fake-installer … #Apple #iPhone #hateMac #wakeup,1
516,8437,"Until next Thurs 6pm ""Who's on your Love Shopping List"" Ask Q's in advance for next week here: http://ask.fm/LSLLoveAdvice #Download the ShoppingList #app for #iPhone http://bit.ly/PqCrtc #DrAndrew #Relationships #Dating #DatingAdvice #iPhone pic.twitter.com/5oOzK4iZh5",0
517,8438,@tim_cook #hateapple #iphone7.No new design.No wireless charging.No Iris scanner.iPhone7 plus is too huge. No wireless headphones in package,1
518,8439,new phone #iPhone6 #gold #apple #newphone #me #so #big #thin http://instagram.com/p/xyDuoxmFn6/,0
519,8440,@wwdc nothing really special about the new iphone. They need to take lessons from the Android EVO. #fail #iphone #apple,1
520,8441,Ed Hardy iPhone 3G X SnapOn Love Kills http://is.gd/1nz6eI #705105331959 #Ed #Hardy #iPhone #Kills #Snapon,0
521,8442,#iPhone headphones break. Always. Often. Within three months. Pair 6: broken. #apple.,1
